9876543210|789|ХМАО|Таграс|Петров А.В.|123-456789|2020-04-17 16:33:36|2020-04-17 16:31:34|2020-04-17 16:31:10
Время;Расход (турбина), м3/мин;Объем (турбина), м3;Расход э/м, м3/мин;Объем э/м, м3;Давление 1, атм;Давление 2, атм;Давление затруба, атм;Температура, C;Плотность, кг/м3;Концентрация НД1, %;Объем НД1, л;Концентрация НД2, %;Объем НД2, л;Концентрация ДШ, %;Масса ДШ, кг;Расход НД1, л/ч;Расход НД2, л/ч;Расход ДШ, кг/ч;Этап;Метка
17.04.2020 16:33:37;0;0;0;0;0;0;0;0;0;0;64,9;34,6;51,8;35,7;66,9;0;0;0;
17.04.2020 16:33:38;0;0;0;0;0;0;0;0;0;0;64,9;34,6;51,8;35,7;66,9;0;0;0;
17.04.2020 16:33:39;0;0;0;0;0;0;0;0;0;0;91,9;73,2;96,6;12,2;69;0,015;0,02488889;0,001166666;
17.04.2020 16:33:40;0;0;0;0;0;0;0;0;0;0;91,9;73,2;96,6;12,2;69;0,015;0,02488889;0,001166666;
17.04.2020 16:33:41;0;0;0;0;0;0;0;0;0;0;65,3;23,3;78,5;70,3;5,6;-0,01477778;-0,01005556;-0,03522222;
17.04.2020 16:33:42;0;0;0;0;0;0;0;0;0;0;65,3;23,3;78,5;70,3;5,6;-0,01477778;-0,01005556;-0,03522222;
17.04.2020 16:33:43;0;0;0;0;0;0;0;0;0;0;80,8;38,2;84,1;62,5;96,3;0,008611111;0,00311111;0,05038889;
17.04.2020 16:33:44;0;0;0;0;0;0;0;0;0;0;80,8;38,2;84,1;62,5;96,3;0,008611111;0,00311111;0,05038889;
17.04.2020 16:33:45;0;0;0;0;0;0;0;0;0;0;87,7;56,1;0,3;62,6;19,5;0,00383333;-0,04655556;-0,04266667;
17.04.2020 16:33:46;0;0;0;0;0;0;0;0;0;0;87,7;56,1;0,3;62,6;19,5;0,00383333;-0,04655556;-0,04266667;
17.04.2020 16:33:47;0;0;0;0;0;0;0;0;0;0;29,2;16,1;55,1;44,7;59,4;-0,0325;0,03044444;0,02216667;
17.04.2020 16:33:48;0;0;0;0;0;0;0;0;0;0;29,2;16,1;55,1;44,7;59,4;-0,0325;0,03044444;0,02216667;
17.04.2020 16:33:49;0;0;0;0;0;0;0;0;0;0;27,8;36,4;30,8;66,8;71,6;-0,0007777786;-0,0135;0,006777776;
17.04.2020 16:33:50;0;0;0;0;0;0;0;0;0;0;27,8;36,4;30,8;66,8;71,6;-0,0007777786;-0,0135;0,006777776;
17.04.2020 16:33:51;0;0;0;0;0;0;0;0;0;0;93,5;41,9;37,7;44,9;19,5;0,0365;0,003833334;-0,02894444;
17.04.2020 16:33:52;0;0;0;0;0;0;0;0;0;0;93,5;41,9;37,7;44,9;19,5;0,0365;0,003833334;-0,02894444;
17.04.2020 16:33:53;0;0;0;0;0;0;0;0;0;0;85;94,6;11,7;90;18;-0,004722222;-0,01444445;-0,0008333334;
17.04.2020 16:33:54;0;0;0;0;0;0;0;0;0;0;85;94,6;11,7;90;18;-0,004722222;-0,01444445;-0,0008333334;
17.04.2020 16:33:55;0;0;0;0;0;0;0;0;0;0;50;24,5;90,5;42,1;93,2;-0,01944445;0,04377778;0,04177777;
17.04.2020 16:33:56;0;0;0;0;0;0;0;0;0;0;50;24,5;90,5;42,1;93,2;-0,01944445;0,04377778;0,04177777;
17.04.2020 16:33:57;0;0;0;0;0;0;0;0;0;0;84,8;65,7;74,5;35,1;59;0,01933333;-0,008888889;-0,019;
17.04.2020 16:33:58;0;0;0;0;0;0;0;0;0;0;84,8;65,7;74,5;35,1;59;0,01933333;-0,008888889;-0,019;
