9876543210|789|ХМАО|Таграс|Петров А.В.|123-456789|2020-06-04 18:56:39|2020-06-04 18:54:39|2020-06-04 18:53:56
Время;Расход (турбина), м3/мин;Объем (турбина), м3;Расход э/м, м3/мин;Объем э/м, м3;Давление 1, кПа;Давление 2, атм;Давление затруба, атм;Температура, C;Плотность, кг/м3;Концентрация НД1, %;Объем НД1, л;Концентрация НД2, %;Объем НД2, л;Концентрация ДШ, %;Масса ДШ, кг;Расход НД1, л/ч;Расход НД2, л/ч;Расход ДШ, кг/ч;Этап;Метка
04.06.2020 18:56:40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
04.06.2020 18:56:41;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;858104601|Опрессовка 20|False;
04.06.2020 18:56:42;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
04.06.2020 18:56:43;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
04.06.2020 18:56:44;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
04.06.2020 18:56:45;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
04.06.2020 18:56:46;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
04.06.2020 18:56:47;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
04.06.2020 18:56:48;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
04.06.2020 18:56:49;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
04.06.2020 18:56:50;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;858104601|Опрессовка 20|True;721325865|Опрессовка 21|False;
04.06.2020 18:56:51;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
04.06.2020 18:56:52;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
04.06.2020 18:56:53;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
04.06.2020 18:56:54;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
04.06.2020 18:56:55;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
04.06.2020 18:56:56;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
04.06.2020 18:56:57;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
04.06.2020 18:56:58;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
04.06.2020 18:56:59;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
04.06.2020 18:57:00;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
04.06.2020 18:57:01;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
04.06.2020 18:57:02;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
04.06.2020 18:57:03;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
04.06.2020 18:57:04;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
