9876543210|789|ХМАО|Таграс|Петров А.В.|123-456789|2020-06-03 20:51:21|2020-06-03 20:19:52|2020-06-03 20:13:46
Время;Расход (турбина), м3/мин;Объем (турбина), м3;Расход э/м, м3/мин;Объем э/м, м3;Давление 1, кПа;Давление 2, атм;Давление затруба, атм;Температура, C;Плотность, кг/м3;Концентрация НД1, %;Объем НД1, л;Концентрация НД2, %;Объем НД2, л;Концентрация ДШ, %;Масса ДШ, кг;Расход НД1, л/ч;Расход НД2, л/ч;Расход ДШ, кг/ч;Этап;Метка
03.06.2020 20:51:22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:23;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;1844546279|Опрессовка 20|False;
03.06.2020 20:51:24;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:25;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:26;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:27;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:28;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:29;10;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:30;10;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:31;10;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:32;10;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:33;10;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:34;10;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:35;12,2;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:36;12,2;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:37;12,2;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:38;12,2;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:39;12,2;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:40;12,2;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:41;12,2;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:42;12,2;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:43;12,2;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:44;12,2;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:45;12,2;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:46;12,2;-1,517629E-09;-2,429479E-08;-0,006368972;-2,498471;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:47;12,2;-1,517629E-09;-2,429479E-08;-0,006368972;98,0665;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:48;12,2;-1,517629E-09;-2,429479E-08;-0,006368972;98,0665;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:49;12,2;-1,517629E-09;-2,429479E-08;-0,006368972;98,0665;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:50;12,2;-1,517629E-09;-2,429479E-08;-0,006368972;98,0665;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:51;12,2;-1,517629E-09;-2,429479E-08;-0,006368972;98,0665;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:52;12,2;-1,517629E-09;-2,429479E-08;-0,006368972;98,0665;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:53;12,2;-1,517629E-09;-2,429479E-08;-0,006368972;98,0665;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:54;12,2;-1,517629E-09;-2,429479E-08;-0,006368972;98,0665;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:55;12,2;-1,517629E-09;-2,429479E-08;-0,006368972;98,0665;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:56;12,2;-1,517629E-09;-2,429479E-08;-0,006368972;98,0665;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:57;12,2;-1,517629E-09;-2,429479E-08;-0,006368972;98,0665;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:58;12,2;-1,517629E-09;-2,429479E-08;-0,006368972;98,0665;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:51:59;12,2;-1,517629E-09;-2,429479E-08;-0,006368972;98,0665;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;1844546279|Опрессовка 20|True;96730357|Опрессовка 21|False;
03.06.2020 20:52:00;12,2;-1,517629E-09;-2,429479E-08;-0,006368972;98,0665;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:52:01;12,2;-1,517629E-09;-2,429479E-08;-0,006368972;98,0665;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:52:02;12,2;-1,517629E-09;-2,429479E-08;-0,006368972;98,0665;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:52:03;12,2;-1,517629E-09;-2,429479E-08;-0,006368972;98,0665;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:52:04;12,2;-1,517629E-09;-2,429479E-08;-0,006368972;98,0665;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:52:05;12,2;-1,517629E-09;-2,429479E-08;-0,006368972;9,80665;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
