9876543210|789|ХМАО|Таграс|Петров А.В.|123-456789|2020-06-03 21:13:15|2020-06-03 21:11:17|2020-06-03 20:19:52
Время;Расход (турбина), м3/мин;Объем (турбина), м3;Расход э/м, м3/мин;Объем э/м, м3;Давление 1, кПа;Давление 2, атм;Давление затруба, атм;Температура, C;Плотность, кг/м3;Концентрация НД1, %;Объем НД1, л;Концентрация НД2, %;Объем НД2, л;Концентрация ДШ, %;Масса ДШ, кг;Расход НД1, л/ч;Расход НД2, л/ч;Расход ДШ, кг/ч;Этап;Метка
03.06.2020 21:13:16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:17;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;601533425|Опрессовка 20|False;
03.06.2020 21:13:18;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:19;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:20;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:21;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:22;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:23;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:24;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:25;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:26;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:27;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:28;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:29;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:30;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:31;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:32;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:33;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:34;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:35;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:36;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:37;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:38;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:39;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:40;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:41;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:42;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:43;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:44;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:45;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:46;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:47;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:48;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:49;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:50;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:51;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:52;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:53;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:54;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:55;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:56;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:57;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:58;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:13:59;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:14:00;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:14:01;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:14:02;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:14:03;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:14:04;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:14:05;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:14:06;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:14:07;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:14:08;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:14:09;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:14:10;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:14:11;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:14:12;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:14:13;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:14:14;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:14:15;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:14:16;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:14:17;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 21:14:18;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;0;0;0,09678411;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
