9876543210|789|ХМАО|Таграс|Петров А.В.|123-456789|2020-04-17 16:24:00|2020-04-17 16:22:22|2020-04-17 16:01:39
Время;Расход (турбина), м3/мин;Объем (турбина), м3;Расход э/м, м3/мин;Объем э/м, м3;Давление 1, атм;Давление 2, атм;Давление затруба, атм;Температура, C;Плотность, кг/м3;Концентрация НД1, %;Объем НД1, л;Концентрация НД2, %;Объем НД2, л;Концентрация ДШ, %;Масса ДШ, кг;Расход НД1, л/ч;Расход НД2, л/ч;Расход ДШ, кг/ч;Этап;Метка
17.04.2020 16:24:02;0;0;0;0;0;0;0;0;0;-1;61,8;93,7;46,5;27,4;53,7;0;0;0;
17.04.2020 16:24:02;0;0;0;0;0;0;0;0;0;-1;61,8;93,7;46,5;27,4;53,7;0;0;0;
17.04.2020 16:24:03;0;0;0;0;0;0;0;0;0;-1;6,8;83,8;38,1;70,2;2,6;-0,03055556;-0,004666667;-0,02838889;
17.04.2020 16:24:04;0;0;0;0;0;0;0;0;0;-1;6,8;83,8;38,1;70,2;2,6;-0,03055556;-0,004666667;-0,02838889;
17.04.2020 16:24:05;0;0;0;0;0;0;0;0;0;-1;55,6;63,5;2,6;97,6;23,5;0,02711111;-0,01972222;0,01161111;
17.04.2020 16:24:07;0;0;0;0;0;0;0;0;0;-1;55,6;63,5;2,6;97,6;23,5;0,02711111;-0,01972222;0,01161111;
17.04.2020 16:24:08;0;0;0;0;0;0;0;0;0;-1;22,1;82,7;51,3;43,7;31,8;-0,01861111;0,02705556;0,004611111;
17.04.2020 16:24:09;0;0;0;0;0;0;0;0;0;-1;22,1;82,7;51,3;43,7;31,8;-0,01861111;0,02705556;0,004611111;
17.04.2020 16:24:10;0;0;0;0;0;0;0;0;0;-1;49,6;33,1;72,2;82,7;58,1;0,01527778;0,01161111;0,01461111;
17.04.2020 16:24:11;0;0;0;0;0;0;0;0;0;-1;49,6;33,1;72,2;82,7;58,1;0,01527778;0,01161111;0,01461111;
17.04.2020 16:24:12;0;0;0;0;0;0;0;0;0;-1;44,3;82,9;6;39,4;67,6;-0,002944444;-0,03677778;0,005277778;
17.04.2020 16:24:13;0;0;0;0;0;0;0;0;0;-1;44,3;82,9;6;39,4;67,6;-0,002944444;-0,03677778;0,005277778;
17.04.2020 16:24:14;0;0;0;0;0;0;0;0;0;-1;24,1;50,2;42,9;65,4;28,6;-0,01122222;0,0205;-0,02166667;
17.04.2020 16:24:15;0;0;0;0;0;0;0;0;0;-1;24,1;50,2;42,9;65,4;28,6;-0,01122222;0,0205;-0,02166667;
17.04.2020 16:24:16;0;0;0;0;0;0;0;0;0;-1;44,9;90;75,2;12,3;22,6;0,01155556;0,01794444;-0,003333333;
17.04.2020 16:24:17;0;0;0;0;0;0;0;0;0;-1;44,9;90;75,2;12,3;22,6;0,01155556;0,01794444;-0,003333333;
17.04.2020 16:24:18;0;0;0;0;0;0;0;0;0;-1;5;13,2;48,4;79,8;59,2;-0,02216667;-0,01488889;0,02033333;
17.04.2020 16:24:19;0;0;0;0;0;0;0;0;0;-1;5;13,2;48,4;79,8;59,2;-0,02216667;-0,01488889;0,02033333;
17.04.2020 16:24:20;0;0;0;0;0;0;0;0;0;-1;67,7;35,4;91;44,2;74;0,03483333;0,02366666;0,008222221;
17.04.2020 16:24:21;0;0;0;0;0;0;0;0;0;-1;67,7;35,4;91;44,2;74;0,03483333;0,02366666;0,008222221;
17.04.2020 16:24:22;0;0;0;0;0;0;0;0;0;-1;33,3;68,3;48,9;50,7;69,1;-0,01911111;-0,02338889;-0,002722223;
17.04.2020 16:24:23;0;0;0;0;0;0;0;0;0;-1;33,3;68,3;48,9;50,7;69,1;-0,01911111;-0,02338889;-0,002722223;
17.04.2020 16:24:24;0;0;0;0;0;0;0;0;0;-1;28,6;21,4;63,8;69,3;9,3;-0,00261111;0,008277777;-0,03322222;
