9876543210|789|ХМАО|Таграс|Петров А.В.|123-456789|2020-06-03 20:13:20|2020-04-20 13:31:45|2020-04-20 13:28:22
Время;Расход (турбина), м3/мин;Объем (турбина), м3;Расход э/м, м3/мин;Объем э/м, м3;Давление 1, атм;Давление 2, атм;Давление затруба, атм;Температура, C;Плотность, кг/м3;Концентрация НД1, %;Объем НД1, л;Концентрация НД2, %;Объем НД2, л;Концентрация ДШ, %;Масса ДШ, кг;Расход НД1, л/ч;Расход НД2, л/ч;Расход ДШ, кг/ч;Этап;Метка
03.06.2020 20:13:21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
03.06.2020 20:13:22;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-0,024658;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;482400225|Опрессовка 20|False;
03.06.2020 20:13:23;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-0,024658;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:13:24;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-0,024658;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:13:25;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-0,024658;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:13:26;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-0,024658;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:13:27;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-0,024658;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:13:28;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-0,024658;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:13:29;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-0,024658;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:13:30;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-0,024658;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:13:31;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-0,024658;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:13:32;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-0,024658;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:13:33;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-0,024658;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:13:34;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-0,024658;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
03.06.2020 20:13:35;-3,523657E-19;-1,517629E-09;-2,429479E-08;-0,006368972;-0,024658;2,31815E-06;-1,468273E-09;0;-3,228028E-31;0;0;0;0;0;0;0;0;0;
