9876543210|789|ХМАО|Таграс|Петров А.В.|123-456789|2020-04-17 00:08:44|2020-04-17 00:07:58|2020-04-17 00:07:18
Время;Расход (турбина), м3/мин;Объем (турбина), м3;Расход э/м, м3/мин;Объем э/м, м3;Давление 1, атм;Давление 2, атм;Давление затруба, атм;Температура, C;Плотность, кг/м3;Концентрация НД1, %;Объем НД1, л;Концентрация НД2, %;Объем НД2, л;Концентрация ДШ, %;Масса ДШ, кг;Расход НД1, л/ч;Расход НД2, л/ч;Расход ДШ, кг/ч;Этап;Метка
17.04.2020 0:08:45;0;0;0;0;0;0;0;0;0;47,9;3,1;74,2;83,7;87,1;62,2;0;0;0;
17.04.2020 0:08:46;0;0;0;0;0;0;0;0;0;47,9;3,1;74,2;83,7;87,1;62,2;0;0;0;
17.04.2020 0:08:47;0;0;0;0;0;0;0;0;0;41,8;22,4;91,6;33,7;11,3;15,7;0,01072222;-0,02777778;-0,02583333;
17.04.2020 0:08:48;0;0;0;0;0;0;0;0;0;41,8;22,4;91,6;33,7;11,3;15,7;0,01072222;-0,02777778;-0,02583333;
17.04.2020 0:08:49;0;0;0;0;0;0;0;0;0;63,4;93,3;37;96,4;3,8;32,2;0,03938889;0,03483333;0,009166667;
17.04.2020 0:08:51;0;0;0;0;0;0;0;0;0;63,4;93,3;37;96,4;3,8;32,2;0,03938889;0,03483333;0,009166667;
17.04.2020 0:08:51;0;0;0;0;0;0;0;0;0;77,4;62,9;17,1;30,6;46,1;9,2;-0,01688889;-0,03655555;-0,01277778;
17.04.2020 0:08:52;0;0;0;0;0;0;0;0;0;77,4;62,9;17,1;30,6;46,1;9,2;-0,01688889;-0,03655555;-0,01277778;
17.04.2020 0:08:53;0;0;0;0;0;0;0;0;0;37,4;29,1;60,2;10,4;33,3;45,5;-0,01877778;-0,01122222;0,02016667;
17.04.2020 0:08:54;0;0;0;0;0;0;0;0;0;37,4;29,1;60,2;10,4;33,3;45,5;-0,01877778;-0,01122222;0,02016667;
17.04.2020 0:08:55;0;0;0;0;0;0;0;0;0;96,9;28,8;24,6;3,2;38,5;51,1;-0,0001666673;-0,004;0,00311111;
17.04.2020 0:08:56;0;0;0;0;0;0;0;0;0;96,9;28,8;24,6;3,2;38,5;51,1;-0,0001666673;-0,004;0,00311111;
17.04.2020 0:08:57;0;0;0;0;0;0;0;0;0;57,3;12,5;61,6;55,4;35;99,7;-0,009055555;0,029;0,027;
17.04.2020 0:08:58;0;0;0;0;0;0;0;0;0;57,3;12,5;61,6;55,4;35;99,7;-0,009055555;0,029;0,027;
17.04.2020 0:08:59;0;0;0;0;0;0;0;0;0;67,6;14,2;21,5;50,5;75,1;81,5;0,0009444443;-0,002722223;-0,01011111;
17.04.2020 0:09:00;0;0;0;0;0;0;0;0;0;67,6;14,2;21,5;50,5;75,1;81,5;0,0009444443;-0,002722223;-0,01011111;
17.04.2020 0:09:02;0;0;0;0;0;0;0;0;0;35;73;41,5;95,5;67,9;62,4;0,03266667;0,025;-0,01061111;
17.04.2020 0:09:03;0;0;0;0;0;0;0;0;0;35;73;41,5;95,5;67,9;62,4;0,03266667;0,025;-0,01061111;
17.04.2020 0:09:04;0;0;0;0;0;0;0;0;0;86,7;17,2;57;64,9;46,3;58;-0,031;-0,017;-0,002444445;
17.04.2020 0:09:05;0;0;0;0;0;0;0;0;0;86,7;17,2;57;64,9;46,3;58;-0,031;-0,017;-0,002444445;
17.04.2020 0:09:06;0;0;0;0;0;0;0;0;0;1,9;31,4;89,1;46;36,7;82,4;0,007888888;-0,0105;0,01355556;
17.04.2020 0:09:07;0;0;0;0;0;0;0;0;0;1,9;31,4;89,1;46;36,7;82,4;0,007888888;-0,0105;0,01355556;
17.04.2020 0:09:08;0;0;0;0;0;0;0;0;0;91,1;60,2;54,7;85,9;39,1;91,3;0,016;0,02216667;0,004944445;
17.04.2020 0:09:09;0;0;0;0;0;0;0;0;0;91,1;60,2;54,7;85,9;39,1;91,3;0,016;0,02216667;0,004944445;
17.04.2020 0:09:10;0;0;0;0;0;0;0;0;0;70,6;22;27,9;17,4;62,9;31,8;-0,02122222;-0,03805556;-0,03305556;
17.04.2020 0:09:11;0;0;0;0;0;0;0;0;0;70,6;22;27,9;17,4;62,9;31,8;-0,02122222;-0,03805556;-0,03305556;
17.04.2020 0:09:12;0;0;0;0;0;0;0;0;0;87,7;86,9;53,9;78,6;75,4;60,2;0,03605556;0,034;0,01577778;
17.04.2020 0:09:13;0;0;0;0;0;0;0;0;0;87,7;86,9;53,9;78,6;75,4;60,2;0,03605556;0,034;0,01577778;
17.04.2020 0:09:14;0;0;0;0;0;0;0;0;0;4;1,4;60,9;62,2;16,4;21,2;-0,0475;-0,00911111;-0,02166667;
17.04.2020 0:09:15;0;0;0;0;0;0;0;0;0;4;1,4;60,9;62,2;16,4;21,2;-0,0475;-0,00911111;-0,02166667;
